,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
665,35,255,253,674,117,399,19,42,180,44,98,59,238,0,39,656,162,505,18,387,204,185,87,452,22,99,219,222,21,561,54,146,232,126,409,168,166,357,323,535
666,253,561,35,491,399,705,0,674,42,656,162,505,19,255,44,59,452,409,18,39,668,387,87,535,357,629,407,703,219,603,631,534,596,323,166,653,99,37,270,271
667,98,35,78,19,253,42,97,232,48,112,44,126,399,18,59,39,255,22,674,128,185,62,387,60,36,389,117,12,87,21,323,452,65,238,505,41,494,29,162,129
668,35,674,399,19,253,505,162,452,42,44,0,656,629,59,255,653,387,39,37,323,185,18,407,87,635,357,593,535,117,491,561,54,409,581,126,305,686,631,703,603
669,1119,1070,1107,0,35,1096,674,1037,253,1091,1117,1118,795,1134,851,896,1055,1112,629,991,19,1169,1111,13,1074,827,873,1098,841,399,126,656,1021,39,995,1121,1069,1153,853,956
670,253,35,162,59,39,452,87,44,42,19,117,233,115,399,323,505,255,0,674,18,185,656,387,21,425,407,65,54,357,409,389,126,219,491,213,171,128,273,41,561
671,700,35,674,19,399,629,710,707,0,703,748,505,851,689,715,731,705,570,39,387,491,686,719,656,44,653,253,593,701,255,709,631,635,448,553,561,128,472,737,534
672,851,35,1170,0,674,656,253,255,505,873,561,452,162,703,827,399,19,44,42,663,653,731,852,991,1021,841,629,1055,848,59,1077,631,877,826,491,39,705,185,1000,780
673,253,852,35,399,0,674,255,162,42,19,656,59,18,505,44,39,166,561,387,189,99,87,126,603,452,409,219,323,305,190,629,631,1077,851,491,232,535,534,271,407
674,656,35,117,253,48,674,0,648,505,516,19,616,42,44,629,399,646,452,643,59,654,255,162,39,653,561,387,18,703,535,631,185,269,407,635,219,491,126,603,409
675,1055,448,35,740,262,656,0,570,87,505,674,59,44,253,399,816,452,39,42,629,387,255,18,19,535,721,561,491,407,162,703,593,472,357,612,686,603,631,409,1077
676,1121,1043,35,0,1077,42,656,44,1055,1117,1118,1051,505,253,452,851,715,726,1010,399,357,87,255,1047,59,990,983,13,387,39,685,19,705,491,1134,940,18,535,54,888
677,389,102,745,35,253,42,162,128,185,44,452,41,387,115,19,0,674,59,18,54,255,756,409,357,233,399,653,25,656,505,407,37,323,703,48,232,39,157,87,83
678,852,864,35,0,674,399,656,255,253,851,841,19,877,59,42,686,39,629,189,1010,505,1077,635,99,868,804,44,846,305,875,1076,534,871,631,603,853,878,18,848,867
679,35,253,674,399,703,0,42,19,656,255,44,505,162,59,39,36,387,185,18,452,87,561,629,166,54,631,535,603,126,491,407,37,323,357,409,99,305,851,663,653
680,253,44,35,42,65,162,19,0,399,39,674,255,387,656,505,18,848,59,452,185,87,357,166,37,407,409,54,48,491,323,389,561,535,271,629,115,117,128,631,126
681,496,203,35,253,534,674,505,18,516,399,162,19,656,255,31,39,386,189,852,216,274,357,32,499,452,405,224,409,271,448,710,491,635,561,98,219,132,462,282,305
682,253,35,42,44,505,59,387,535,629,166,399,656,19,0,674,39,255,117,162,452,18,87,357,407,491,185,37,122,54,409,561,323,126,593,305,270,219,603,703,389
683,219,35,253,117,561,21,19,409,39,255,399,42,656,162,59,505,233,0,190,387,499,389,44,180,674,18,235,535,147,216,516,227,631,377,87,185,383,271,407,131
684,35,271,740,96,942,253,847,0,674,919,505,42,772,806,399,656,452,44,907,162,59,19,185,255,629,703,851,387,631,18,39,407,940,877,653,357,731,561,612,718
685,253,35,399,162,0,255,42,19,674,18,656,44,59,505,39,177,166,387,87,561,219,126,409,452,190,323,99,189,232,235,271,117,185,180,305,270,629,631,407,389
686,387,99,35,168,44,255,253,42,399,162,505,19,0,674,18,59,656,39,491,357,452,87,407,166,389,535,305,409,185,54,323,629,128,37,189,233,126,612,603,448
687,793,253,674,35,0,890,653,387,796,631,799,452,190,802,44,491,185,255,399,42,737,62,715,536,701,703,847,37,1103,804,635,99,629,505,731,603,499,553,162,19
688,187,929,35,253,0,656,305,18,255,387,59,19,399,42,87,505,188,44,389,39,270,166,629,534,98,561,232,233,452,12,235,62,674,128,851,852,491,211,157,37
689,35,674,253,399,19,42,255,656,0,44,59,505,39,387,162,185,18,87,452,54,561,166,126,629,1093,535,99,37,357,603,409,491,407,180,305,323,1055,663,631,219
690,95,268,35,253,399,129,19,96,162,87,42,255,219,117,18,387,98,99,62,126,44,82,561,147,409,278,78,185,505,491,357,389,115,59,39,271,0,448,75,535
691,35,674,389,253,399,19,42,44,383,255,59,656,0,505,387,39,162,185,87,18,452,409,54,126,561,219,357,407,535,491,99,629,117,37,166,305,168,323,233,180
692,35,674,44,253,399,42,0,656,19,505,59,932,182,255,39,387,875,162,18,452,607,80,87,629,185,357,491,610,54,603,561,631,407,535,37,166,880,703,635,653
693,35,399,674,253,0,42,19,656,44,715,505,255,162,59,705,581,607,39,387,452,18,87,491,185,561,629,37,357,603,407,166,983,703,631,653,54,409,535,523,305
694,255,99,35,616,253,347,399,0,42,674,19,239,44,505,387,162,656,18,39,536,59,535,357,452,185,232,629,87,323,491,147,603,407,219,166,561,235,271,168,534
695,35,851,0,1055,232,877,674,804,932,656,827,253,878,505,942,44,42,1051,1021,59,399,19,452,795,780,255,629,944,494,703,491,561,387,162,631,940,873,39,731,18
696,21,98,35,112,129,131,133,19,174,253,117,42,239,126,44,219,185,39,162,399,18,387,87,59,232,674,128,147,97,168,54,255,48,0,389,452,505,409,631,41
697,0,35,253,656,399,674,42,1077,59,44,255,1055,505,18,804,877,387,943,852,534,1098,631,452,561,1010,19,491,357,37,1117,851,629,799,932,162,87,13,39,731,612
698,253,35,399,162,0,255,42,19,674,656,18,59,44,505,39,166,387,561,409,87,219,323,126,452,189,99,190,271,232,235,603,185,117,180,305,631,270,407,629,37
699,35,255,162,18,253,674,99,399,42,19,44,0,656,59,505,39,387,87,452,185,357,166,37,54,561,535,491,126,407,629,409,219,305,168,117,389,180,323,603,233
700,387,389,35,44,388,253,42,399,19,255,505,452,162,0,357,59,407,674,409,18,656,491,185,39,233,87,305,535,323,54,41,168,232,170,115,126,166,128,612,219
701,35,255,674,253,399,19,42,505,0,607,44,656,59,39,387,162,498,18,185,87,452,99,535,561,629,54,126,407,357,166,491,37,603,851,323,219,409,536,305,653
702,705,499,35,253,561,674,505,656,399,42,645,19,219,703,409,44,0,162,629,59,603,500,851,18,663,452,707,387,731,271,255,583,535,491,718,643,631,87,494,39
703,185,35,126,41,117,19,25,129,253,42,44,162,131,54,128,60,68,39,452,387,59,115,399,21,653,23,255,87,18,36,674,102,93,389,0,505,37,48,219,233
704,35,399,19,162,452,253,407,42,44,232,323,117,305,505,674,39,168,387,448,59,0,87,255,185,656,227,357,102,18,126,389,54,707,491,409,233,316,128,535,219
705,653,389,35,262,472,431,125,253,83,19,452,44,185,683,42,505,162,399,606,656,674,387,59,39,407,0,357,168,87,41,255,18,409,54,703,126,535,323,561,491
706,98,35,78,19,253,42,97,232,48,112,44,126,399,18,59,39,255,22,674,128,185,62,387,60,36,389,117,12,87,21,323,452,65,238,505,41,494,29,162,129
707,745,660,35,653,674,185,0,253,162,656,505,41,42,703,44,387,740,718,54,389,19,452,561,323,705,581,701,646,399,631,612,685,233,778,128,663,683,25,39,357
708,189,35,253,399,0,59,534,37,255,42,387,44,162,18,656,674,224,19,185,39,852,54,23,305,505,180,99,157,12,188,132,168,235,452,166,635,407,87,62,409
709,880,35,0,656,505,674,255,877,253,42,895,18,399,19,452,867,847,629,44,59,491,851,940,804,387,871,705,869,873,878,872,603,607,852,39,875,1051,863,1055,731
710,253,35,211,399,22,162,255,19,0,42,674,59,18,656,44,39,387,505,430,166,409,87,126,219,561,232,190,117,99,323,452,185,168,271,407,235,180,491,631,603
711,0,19,35,126,851,877,804,253,674,656,943,42,399,44,59,255,505,452,973,162,39,18,387,561,629,282,87,951,185,407,1077,535,357,1055,491,939,631,703,54,852
712,879,35,888,0,305,859,703,878,873,853,674,59,629,656,875,731,942,612,912,881,653,409,877,253,953,705,851,1073,19,897,505,871,977,956,1051,707,185,847,491,944
713,683,702,35,674,703,653,253,505,0,707,656,185,660,227,851,19,666,452,670,629,701,399,59,603,685,42,387,631,663,643,612,561,389,44,745,168,678,682,748,705
714,253,35,269,399,162,0,255,42,19,674,656,44,18,59,140,39,505,166,387,534,126,189,305,323,561,219,409,87,232,190,452,407,235,37,99,271,389,491,117,535
715,357,35,42,44,338,452,407,489,505,387,0,111,255,87,18,59,491,253,535,162,19,656,399,674,54,270,39,389,37,561,612,271,409,629,166,185,715,219,117,653
716,253,35,0,399,656,505,162,674,629,42,44,59,703,255,19,452,731,387,39,128,726,18,740,87,491,407,561,631,216,535,357,188,593,185,653,603,851,409,37,305
717,1171,1138,35,0,881,1039,244,277,253,1002,656,674,162,44,42,19,505,452,1055,629,851,703,1077,399,1103,48,305,1058,255,387,59,185,491,940,54,631,1169,407,726,1051
718,534,182,35,65,347,253,399,44,42,674,19,0,255,39,656,387,18,162,185,505,441,59,452,87,535,357,389,653,491,54,161,189,323,409,117,192,407,168,48,37
719,35,674,253,399,19,42,0,255,656,59,505,44,39,995,387,162,185,87,18,452,899,561,54,629,166,409,603,99,126,357,535,491,37,407,731,180,1055,219,305,631
720,4,0,35,44,873,674,10,1077,561,1021,1073,1051,932,1138,1055,851,1117,1181,940,305,956,887,5,1136,656,452,1123,1172,162,841,185,505,991,1159,1047,323,1074,977,970,1085
721,0,35,1074,656,1076,253,674,399,42,1077,59,1055,44,505,255,18,852,877,1098,1117,452,1010,534,629,804,561,387,357,491,943,631,19,932,851,37,87,703,39,726,162
722,253,399,35,162,185,42,19,674,0,255,44,505,321,59,656,39,452,387,18,166,54,87,41,37,491,653,357,115,407,581,561,409,126,389,99,128,233,189,323,305
723,35,674,656,505,59,253,0,399,703,42,99,44,305,416,452,255,629,19,387,18,87,39,491,162,535,27,407,357,561,631,251,552,867,798,531,603,795,273,686,409
724,35,37,389,132,129,253,42,44,608,19,0,713,230,16,399,674,18,452,387,59,162,185,39,505,656,87,255,357,54,126,407,409,115,168,703,491,629,305,535,653
725,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
726,253,35,399,162,0,255,42,19,674,656,18,44,59,505,39,166,387,561,87,409,452,323,219,189,126,271,305,99,370,232,190,407,603,270,117,235,631,185,629,535
727,253,35,166,399,162,42,0,255,674,19,44,18,656,59,505,39,387,452,270,323,87,561,305,185,99,122,357,126,232,235,409,189,190,37,219,407,535,491,603,48
728,399,35,357,612,253,42,0,674,505,44,656,452,616,19,583,387,59,255,629,407,552,643,162,87,755,39,230,535,561,18,491,752,653,570,603,631,703,409,593,635
729,629,448,663,35,656,674,87,505,593,399,59,39,253,0,42,44,452,19,726,635,255,1095,653,387,535,409,703,561,491,162,18,851,631,603,612,686,357,534,877,54
730,35,253,255,674,399,42,19,0,44,162,656,505,59,39,387,18,36,188,185,87,66,452,99,166,323,218,561,407,126,54,284,37,357,491,535,305,629,409,41,128
731,168,35,253,162,44,399,42,505,387,59,255,87,39,674,18,19,452,0,606,147,389,656,166,535,185,54,132,323,653,407,115,126,80,262,629,66,117,37,238,409
732,0,35,701,1000,253,674,656,42,399,44,240,1134,19,505,59,520,452,255,387,1077,1055,357,653,629,18,534,491,851,535,162,703,407,126,323,561,39,631,877,1117,37
733,1098,888,0,35,1077,674,656,253,44,505,399,59,491,1055,42,452,948,877,932,629,1010,19,875,878,853,1118,895,535,126,255,726,534,1117,1047,185,1051,1096,973,1021,731
734,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
735,983,973,35,0,656,932,253,44,59,19,978,505,674,42,1021,1010,399,1055,603,1007,956,851,629,726,740,981,1077,990,593,703,357,491,895,948,305,1051,888,877,39,37
736,35,19,59,253,674,232,399,42,44,255,0,656,39,505,162,18,387,204,87,185,452,126,54,561,407,629,357,491,535,389,117,409,166,219,37,21,26,323,180,190
737,900,571,35,0,253,452,505,162,19,593,59,726,491,656,629,932,44,631,612,703,399,407,674,42,603,948,877,851,956,635,535,39,852,305,152,561,457,409,740,255
738,849,35,399,0,827,896,895,868,674,864,852,889,867,99,873,851,42,848,656,871,877,785,847,703,255,869,948,858,778,321,278,846,387,859,956,686,880,629,872,44
739,745,786,751,697,35,674,0,253,656,703,19,162,740,505,42,255,701,705,44,731,718,387,399,59,707,452,778,653,185,737,851,629,561,612,535,631,853,357,323,646
740,35,674,253,399,19,0,255,42,656,44,59,505,39,28,387,162,185,18,957,87,452,54,561,166,629,99,603,126,535,37,491,323,305,889,357,407,409,631,180,635
741,877,23,35,1098,678,0,658,674,253,656,59,42,44,452,535,629,399,19,185,505,54,1095,966,1055,87,653,255,162,407,18,491,39,1077,357,37,387,132,1117,126,534
742,232,128,98,102,35,253,42,44,19,162,185,41,452,25,387,399,674,255,115,18,54,59,97,0,36,39,126,323,389,48,407,157,96,238,62,653,37,87,78,65
743,253,35,731,399,0,162,674,255,42,19,656,505,18,59,44,39,166,561,387,452,631,87,409,219,603,629,126,407,535,99,851,323,305,271,189,190,705,232,185,37
744,35,0,674,253,399,656,42,943,19,44,59,255,505,387,39,18,162,946,452,87,561,185,1055,1077,629,491,534,37,357,851,631,54,877,603,126,407,852,535,305,166
745,1077,581,0,35,162,253,399,674,42,44,656,505,452,1055,19,514,851,387,255,491,612,629,39,635,631,233,653,407,357,852,185,305,126,888,561,535,1098,932,1117,59
746,35,19,44,255,59,253,452,185,387,674,42,399,0,505,357,409,656,535,162,39,233,117,407,18,87,271,190,54,635,491,629,425,561,389,126,653,65,219,37,323
747,534,189,35,399,253,0,42,674,255,656,44,59,491,387,505,19,18,37,39,452,87,162,629,635,603,852,23,185,132,99,305,535,653,513,54,409,593,357,448,323
748,321,35,42,253,399,357,44,270,166,162,255,452,505,18,612,305,491,39,674,87,0,59,389,387,99,407,416,19,115,631,37,323,403,339,264,448,54,185,715,686
749,168,758,867,35,846,0,253,674,399,59,387,42,255,656,505,452,19,397,629,44,162,804,535,18,87,603,631,703,39,305,877,653,852,491,166,185,126,635,851,534
750,255,35,253,399,99,19,42,0,674,44,505,656,18,387,162,536,59,535,185,39,357,452,87,851,629,219,407,561,323,491,852,534,211,166,37,189,54,117,168,305
751,22,16,103,35,19,132,18,21,253,42,39,59,399,168,126,44,117,255,87,31,98,23,32,211,387,674,12,409,452,185,225,0,78,41,162,491,320,77,128,62
752,0,877,35,656,253,674,869,399,42,59,44,1055,1077,505,255,1069,629,452,852,804,851,18,19,387,1098,932,943,534,561,491,39,1078,357,1010,87,631,726,895,162,867
753,35,674,399,44,253,19,656,505,42,0,59,452,18,162,561,387,39,255,491,357,54,87,185,407,629,219,703,305,535,166,117,534,851,233,37,409,168,271,115,126
754,505,35,686,513,253,674,514,656,692,44,452,42,399,19,510,0,498,500,162,610,59,387,535,629,407,748,255,491,561,750,39,87,230,357,703,409,587,653,603,323
755,185,1010,35,42,41,54,44,0,19,653,253,674,452,255,23,162,399,25,37,505,128,39,656,59,387,36,96,126,233,357,48,323,389,102,115,64,407,491,535,1051
756,685,35,653,54,42,0,253,674,452,703,162,185,59,407,505,44,323,612,305,678,535,656,233,593,629,387,389,41,357,713,745,39,255,686,631,527,128,646,87,654
757,35,59,674,561,0,253,399,656,42,491,44,505,653,851,19,452,255,1077,731,387,612,162,932,168,39,629,87,18,238,185,603,535,737,703,357,888,407,631,409,516
758,35,674,253,399,19,42,1117,0,656,255,44,59,505,39,387,162,18,185,87,452,54,535,561,629,166,37,357,1055,126,99,491,603,305,409,407,631,851,323,180,168
759,187,113,229,35,253,44,42,19,18,39,0,166,117,219,87,235,99,185,387,128,399,27,59,180,98,238,255,23,389,188,232,162,54,32,183,182,122,407,190,37
760,35,59,505,87,674,253,399,42,656,407,44,448,0,19,452,39,255,387,18,162,648,629,357,535,491,469,185,561,409,54,848,126,603,851,37,847,703,323,305,631
761,235,35,253,42,162,19,44,39,399,535,190,387,255,219,232,409,505,452,185,631,407,0,238,96,166,54,674,97,87,41,117,147,37,180,653,357,59,171,23,271
762,956,946,35,0,963,674,656,950,561,59,629,505,593,945,1055,951,253,271,978,1010,19,851,948,932,973,42,940,875,942,853,535,703,255,726,873,409,848,219,44,1073
763,253,35,399,162,0,255,42,19,674,656,18,59,44,505,39,166,387,561,409,87,219,323,126,452,189,99,190,271,232,235,603,185,117,180,305,631,270,407,629,37
764,42,162,35,166,232,233,253,44,102,452,19,399,387,185,0,357,18,39,59,255,505,674,286,54,656,37,128,407,87,270,581,41,491,115,389,227,48,323,305,535
765,535,383,35,498,505,19,44,253,674,39,42,387,409,255,452,656,87,399,407,678,59,0,357,126,491,162,561,389,219,629,703,553,54,653,509,631,18,612,448,603
766,190,35,253,19,0,59,255,180,219,235,399,117,39,232,44,42,656,96,162,18,409,185,227,505,389,182,234,293,271,251,21,534,204,147,452,323,407,166,37,41
767,534,757,35,0,399,674,253,42,491,44,656,19,505,452,255,189,629,703,561,387,653,39,87,59,635,18,603,710,535,715,516,514,513,593,409,631,407,943,190,357
768,413,425,35,389,407,126,399,505,414,665,357,42,423,344,228,19,398,426,44,208,674,757,387,409,349,190,115,635,853,452,470,41,235,48,491,701,323,133,227,87
769,848,35,851,0,674,656,505,162,39,878,942,399,852,888,740,847,731,42,253,872,635,804,853,603,827,612,859,705,877,663,631,653,561,44,737,745,129,864,271,956
770,534,37,189,35,157,253,42,269,44,399,0,162,674,19,18,387,255,59,656,185,505,305,39,491,452,87,323,54,407,23,357,128,653,102,535,126,66,168,115,132
771,87,35,39,59,44,448,18,505,42,399,253,656,19,452,535,0,674,629,255,387,357,37,409,54,407,162,126,561,491,100,339,168,534,68,570,389,305,416,117,185
772,59,35,42,253,656,0,18,399,87,505,44,674,629,19,491,469,452,255,39,387,357,126,593,162,416,185,409,407,726,932,877,535,183,1055,37,448,27,603,54,132
773,35,674,253,399,0,656,19,42,255,505,44,59,39,387,162,185,452,18,87,561,629,54,603,663,631,535,166,635,703,407,851,491,37,126,731,357,1055,99,305,852
774,556,35,534,505,0,180,653,275,42,561,494,542,703,480,185,804,131,552,629,253,182,536,692,323,271,853,514,60,521,780,442,654,896,616,895,626,574,631,674,151
775,35,39,674,253,399,19,42,44,656,255,505,59,0,87,387,162,18,185,452,535,629,54,561,126,166,37,407,448,357,219,491,603,99,409,305,180,323,168,233,663
776,0,35,823,253,656,674,399,42,59,1077,44,255,1055,505,804,877,387,18,631,561,452,37,491,19,534,943,852,1010,357,1098,629,851,162,799,1117,932,731,612,867,703
777,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
778,35,19,674,253,399,42,44,255,39,59,505,0,656,162,387,185,126,18,87,452,54,561,407,535,409,629,357,166,37,180,219,21,99,117,323,491,603,305,41,128
779,880,210,35,941,0,253,19,255,674,505,656,452,18,387,877,42,44,895,851,59,603,399,629,185,39,407,323,534,867,804,157,871,705,940,561,491,168,731,847,1051
780,35,42,44,19,162,452,39,253,407,535,505,233,0,387,399,674,357,185,656,255,59,581,18,87,227,513,54,96,491,126,37,323,409,653,389,561,166,629,612,305
781,312,35,87,399,162,253,59,561,674,339,219,305,155,740,44,224,570,407,400,505,491,184,18,54,663,131,371,255,100,172,472,452,26,389,1077,703,405,878,190,97
782,0,674,35,42,253,656,44,399,505,59,878,255,826,19,216,452,553,841,387,867,18,162,629,39,357,561,830,851,703,1055,491,631,535,185,37,804,87,852,1077,603
783,87,35,139,39,59,44,448,505,399,18,42,656,253,19,452,387,535,674,255,0,629,126,37,357,409,407,534,162,561,54,68,491,305,339,168,100,416,389,21,262
784,35,253,674,399,19,42,255,0,656,162,44,59,505,39,387,18,87,185,452,561,166,126,99,409,54,629,603,219,323,407,37,357,305,535,491,180,631,731,168,232
785,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
786,0,35,253,656,399,674,42,1077,59,44,255,1055,505,18,804,877,387,943,852,534,1098,631,452,561,1010,19,491,357,37,1117,851,629,799,932,162,87,13,39,731,612
787,1055,35,305,0,1051,1073,656,674,1076,253,42,505,44,399,1181,19,1035,452,59,1077,1081,387,491,255,162,682,1039,178,629,54,851,1117,357,185,407,18,561,1010,39,37
788,232,137,187,35,253,19,399,44,42,59,255,0,389,171,204,162,87,39,98,235,674,97,238,387,147,748,190,452,18,117,166,656,407,62,128,505,126,491,305,516
789,616,398,35,777,253,674,399,820,347,42,232,0,387,656,505,255,44,19,39,827,452,603,631,491,238,425,59,389,535,494,87,731,162,18,98,126,62,414,235,431
790,35,42,59,674,253,399,44,0,189,656,19,505,255,18,39,387,87,339,162,452,185,357,37,491,54,629,166,146,407,535,126,603,99,305,561,1076,270,534,323,409
791,42,162,35,253,44,82,19,18,399,357,39,185,452,0,505,37,59,255,387,54,581,674,166,656,115,87,270,491,407,102,48,126,41,99,305,96,128,535,612,561
792,1080,1085,0,42,253,674,1000,1091,1074,1075,991,705,1055,494,1088,168,1077,603,35,1134,656,505,1081,629,1073,726,1037,1010,896,1047,703,1165,1093,727,238,995,853,1051,581,1007
793,35,39,87,674,253,399,44,19,42,59,656,505,255,0,18,387,162,452,185,448,535,629,54,561,126,37,407,357,409,166,491,219,305,603,99,168,323,180,389,534
794,399,35,387,389,253,44,42,27,674,0,505,656,19,170,59,255,18,606,39,162,87,452,407,491,357,185,409,305,168,653,166,54,629,232,323,561,535,603,233,37
795,19,35,232,253,389,1055,235,0,238,635,674,42,44,593,399,505,616,656,255,387,452,59,204,39,629,162,499,185,126,407,535,87,230,18,603,357,347,991,561,409
796,315,35,132,253,32,399,219,42,674,39,320,87,44,185,407,180,182,631,23,648,0,656,216,271,274,387,282,103,389,19,117,505,450,54,337,235,603,561,409,406
797,255,35,219,715,253,646,321,674,0,399,19,42,505,44,748,656,750,162,666,452,39,495,387,59,18,561,357,703,535,185,99,407,117,409,87,653,629,389,631,491
798,271,35,253,44,162,505,0,180,42,399,357,39,282,674,54,255,409,19,18,233,407,219,656,59,452,561,387,491,527,629,185,323,535,956,631,99,499,132,389,87
799,629,35,656,593,674,59,726,0,505,253,635,44,399,42,39,87,452,448,255,19,653,387,877,703,663,643,612,561,535,534,603,631,686,610,357,932,804,646,491,648
800,399,35,253,600,674,0,656,505,42,59,255,387,19,491,44,39,87,18,534,603,407,629,162,224,561,631,189,409,607,852,452,448,166,635,99,357,37,405,715,653
801,35,44,387,674,253,42,399,19,505,39,656,255,0,59,162,18,185,452,87,357,407,54,37,491,166,535,629,409,323,305,126,603,561,389,128,99,233,168,612,653
802,253,19,35,21,132,399,42,162,255,0,44,674,126,39,59,18,85,505,117,656,523,185,387,87,219,452,54,409,561,407,535,166,180,629,190,37,99,491,357,128
803,187,35,253,18,188,255,44,59,399,19,87,656,305,389,98,387,0,39,232,12,117,42,229,561,211,270,505,233,235,83,409,21,127,273,33,491,262,171,183,189
804,87,35,39,59,44,448,18,505,42,399,253,656,19,452,535,0,674,629,255,387,357,37,409,54,407,162,126,561,491,100,339,168,534,68,570,389,305,416,117,185
805,880,35,728,0,674,656,505,255,253,877,42,895,18,491,19,452,399,44,59,847,867,387,629,940,804,851,705,873,603,871,686,731,878,607,872,869,185,39,703,852
806,59,232,35,253,42,0,399,656,44,505,18,87,19,674,452,491,255,39,629,387,162,469,357,389,126,407,238,97,535,190,166,117,185,147,219,593,409,98,37,703
807,35,253,674,399,232,0,19,190,42,255,656,44,505,162,59,39,387,18,452,87,185,561,629,166,665,407,54,603,631,535,409,323,126,37,219,703,305,491,99,180
808,618,35,42,653,54,540,811,305,65,25,125,253,387,660,442,608,282,30,616,702,583,233,685,44,87,581,418,612,39,847,41,349,384,625,162,273,647,818,1024,323
809,253,35,656,255,0,535,674,851,399,653,42,505,703,44,19,162,59,452,39,740,387,629,18,514,98,87,185,678,65,407,561,339,491,940,631,357,323,171,841,54
810,648,35,674,59,253,0,399,505,19,656,663,629,44,593,255,452,407,646,635,42,185,653,707,39,162,387,701,561,643,603,616,409,654,535,678,18,271,612,715,54
811,0,35,1077,852,132,943,399,253,674,656,42,103,59,44,255,320,505,19,1055,18,534,387,877,39,452,491,631,629,851,87,561,1010,804,162,37,635,932,357,305,1098
812,172,35,674,253,44,535,255,87,162,561,54,656,18,182,59,270,21,19,39,156,236,98,99,26,0,523,536,185,262,147,719,304,399,339,90,42,73,37,219,505
813,399,59,35,189,253,0,674,42,656,505,28,255,19,44,973,18,87,491,387,39,162,629,452,37,534,357,603,185,54,407,409,126,166,448,99,561,635,535,224,219
814,42,99,35,44,253,888,255,0,434,399,162,18,505,357,59,452,656,19,387,674,39,491,185,166,37,87,407,535,270,54,466,629,305,48,612,323,389,126,102,703
815,35,19,505,674,253,399,42,44,0,656,255,715,59,39,452,387,1010,162,18,87,185,126,407,535,357,54,491,629,561,914,37,409,603,631,166,1055,323,305,653,534
816,387,35,44,42,399,505,253,19,0,674,255,357,407,656,491,452,59,162,39,18,389,305,87,409,185,535,166,233,128,323,54,612,799,629,37,41,168,603,126,189
817,171,178,35,253,19,232,42,162,235,97,674,399,96,255,452,173,115,44,505,185,147,425,430,128,389,168,190,387,0,59,39,316,41,180,656,99,535,233,219,407
818,848,795,35,0,674,851,505,656,253,42,399,878,731,852,635,162,59,255,847,629,703,407,740,39,804,19,44,452,653,877,612,872,603,888,853,387,705,535,686,956
819,124,35,253,19,117,162,168,387,54,323,112,83,18,452,505,42,133,1158,305,171,128,87,44,255,0,561,59,246,65,126,357,674,232,125,39,216,25,204,270,399
820,1015,0,35,399,978,674,956,87,1055,629,1010,59,726,948,219,1117,631,19,991,942,895,1077,320,1019,653,853,182,1051,864,804,635,571,233,852,983,211,183,914,1043,452
821,18,99,35,253,42,255,399,69,44,59,0,19,162,87,656,505,39,674,387,37,357,452,491,166,189,54,534,535,389,305,603,117,271,448,629,102,21,270,32,132
822,1159,0,656,1153,1010,235,1021,35,1138,888,409,535,1055,1181,1077,44,505,452,534,674,769,1076,399,42,1171,561,147,1051,748,253,389,853,1177,851,1123,635,1163,1117,1169,593
823,399,35,98,253,674,0,42,19,505,255,656,59,387,44,87,39,18,491,162,224,452,534,409,561,603,189,185,78,126,99,232,407,212,389,37,62,166,448,631,629
824,270,42,35,253,44,357,0,162,452,166,491,59,505,399,18,674,323,407,321,387,305,54,102,535,612,37,19,87,945,39,255,656,514,175,895,686,561,475,513,185
825,35,39,674,253,399,19,44,42,656,255,505,0,59,87,387,162,848,18,185,452,347,535,629,54,561,407,166,126,603,357,37,851,99,448,491,219,305,409,323,168
826,117,705,35,253,19,219,561,21,162,409,674,44,399,505,59,18,255,656,703,42,39,0,115,185,180,389,452,87,629,126,118,631,387,190,233,147,128,715,65,718
827,797,0,35,783,12,505,399,534,19,804,663,166,253,750,701,802,851,635,872,777,827,852,795,656,793,398,674,709,653,665,387,821,725,255,189,873,794,826,42,584
828,19,117,35,129,253,126,44,39,162,21,42,255,399,219,18,452,185,387,59,87,409,505,674,407,561,54,0,115,389,535,180,656,128,357,190,98,41,232,14,305
829,0,162,39,35,253,44,42,399,656,19,674,505,452,255,87,59,18,387,581,185,37,357,561,491,535,126,407,629,1077,305,166,233,115,1055,612,631,409,54,653,219
830,253,0,656,35,505,399,190,674,42,44,59,255,19,162,452,18,39,629,387,87,561,1055,491,535,357,407,1077,631,409,703,534,603,166,305,804,219,851,37,323,686
831,676,35,674,452,663,656,678,323,399,653,606,535,387,407,505,703,707,44,851,713,42,255,826,253,631,690,629,799,168,612,871,701,54,686,19,685,603,668,654,655
